seed,fold,inner,task,kernel,lam,mult,sigma,n,scope,chosen,solve_ok
4848,0,1,FI,rbf,10.0,0.5,75.31859438435094,219,inner,False,True
4848,0,1,WM,rbf,0.3,1.0,150.6371887687019,219,inner,False,True
4848,0,1,FI,rbf,0.3,1.0,150.6371887687019,219,inner,False,True
4848,0,1,WM,rbf,1.0,1.0,150.6371887687019,219,inner,False,True
4848,0,1,FI,rbf,1.0,1.0,150.6371887687019,219,inner,False,True
4848,0,1,WM,rbf,3.0,1.0,150.6371887687019,219,inner,False,True
4848,0,1,FI,rbf,3.0,1.0,150.6371887687019,219,inner,False,True
4848,0,1,WM,rbf,10.0,1.0,150.6371887687019,219,inner,False,True
4848,0,1,FI,rbf,10.0,1.0,150.6371887687019,219,inner,False,True
4848,0,1,WM,rbf,0.3,2.0,301.2743775374038,219,inner,False,True
4848,0,1,FI,rbf,0.3,2.0,301.2743775374038,219,inner,False,True
4848,0,1,WM,rbf,1.0,2.0,301.2743775374038,219,inner,False,True
4848,0,1,FI,rbf,1.0,2.0,301.2743775374038,219,inner,False,True
4848,0,1,WM,rbf,3.0,2.0,301.2743775374038,219,inner,False,True
4848,0,1,FI,rbf,3.0,2.0,301.2743775374038,219,inner,False,True
4848,0,1,WM,rbf,10.0,2.0,301.2743775374038,219,inner,False,True
4848,0,1,FI,rbf,10.0,2.0,301.2743775374038,219,inner,False,True
4848,0,1,WM,linear,0.3,0.5,,219,inner,False,True
4848,0,1,FI,linear,0.3,0.5,,219,inner,False,True
4848,0,1,WM,linear,1.0,0.5,,219,inner,False,True
4848,0,1,FI,linear,1.0,0.5,,219,inner,False,True
4848,0,1,WM,linear,3.0,0.5,,219,inner,False,True
4848,0,1,FI,linear,3.0,0.5,,219,inner,False,True
4848,0,1,WM,linear,10.0,0.5,,219,inner,False,True
4848,0,1,FI,linear,10.0,0.5,,219,inner,False,True
4848,0,1,WM,linear,0.3,1.0,,219,inner,False,True
4848,0,1,FI,linear,0.3,1.0,,219,inner,False,True
4848,0,1,WM,linear,1.0,1.0,,219,inner,False,True
4848,0,1,FI,linear,1.0,1.0,,219,inner,False,True
4848,0,1,WM,linear,3.0,1.0,,219,inner,False,True
4848,0,1,FI,linear,3.0,1.0,,219,inner,False,True
4848,0,1,WM,linear,10.0,1.0,,219,inner,False,True
4848,0,1,FI,linear,10.0,1.0,,219,inner,False,True
4848,0,1,WM,linear,0.3,2.0,,219,inner,False,True
4848,0,1,FI,linear,0.3,2.0,,219,inner,False,True
4848,0,1,WM,linear,1.0,2.0,,219,inner,False,True
4848,0,1,FI,linear,1.0,2.0,,219,inner,False,True
4848,0,1,WM,linear,3.0,2.0,,219,inner,False,True
4848,0,1,FI,linear,3.0,2.0,,219,inner,False,True
4848,0,1,WM,linear,10.0,2.0,,219,inner,False,True
4848,0,1,FI,linear,10.0,2.0,,219,inner,False,True
4848,0,2,WM,rbf,0.3,0.5,74.73270701563365,220,inner,False,True
4848,0,2,FI,rbf,0.3,0.5,74.73270701563365,220,inner,False,True
4848,0,2,WM,rbf,1.0,0.5,74.73270701563365,220,inner,False,True
4848,0,2,FI,rbf,1.0,0.5,74.73270701563365,220,inner,False,True
4848,0,2,WM,rbf,3.0,0.5,74.73270701563365,220,inner,False,True
4848,0,2,FI,rbf,3.0,0.5,74.73270701563365,220,inner,False,True
4848,0,2,WM,rbf,10.0,0.5,74.73270701563365,220,inner,False,True
4848,0,2,FI,rbf,10.0,0.5,74.73270701563365,220,inner,False,True
4848,0,2,WM,rbf,0.3,1.0,149.4654140312673,220,inner,False,True
4848,0,2,FI,rbf,0.3,1.0,149.4654140312673,220,inner,False,True
4848,0,2,WM,rbf,1.0,1.0,149.4654140312673,220,inner,False,True
4848,0,2,FI,rbf,1.0,1.0,149.4654140312673,220,inner,False,True
4848,0,2,WM,rbf,3.0,1.0,149.4654140312673,220,inner,False,True
4848,0,2,FI,rbf,3.0,1.0,149.4654140312673,220,inner,False,True
4848,0,2,WM,rbf,10.0,1.0,149.4654140312673,220,inner,False,True
4848,0,2,FI,rbf,10.0,1.0,149.4654140312673,220,inner,False,True
4848,0,2,WM,rbf,0.3,2.0,298.9308280625346,220,inner,False,True
4848,0,2,FI,rbf,0.3,2.0,298.9308280625346,220,inner,False,True
4848,0,2,WM,rbf,1.0,2.0,298.9308280625346,220,inner,False,True
4848,0,2,FI,rbf,1.0,2.0,298.9308280625346,220,inner,False,True
4848,0,2,WM,rbf,3.0,2.0,298.9308280625346,220,inner,False,True
4848,0,2,FI,rbf,3.0,2.0,298.9308280625346,220,inner,False,True
4848,0,2,WM,rbf,10.0,2.0,298.9308280625346,220,inner,False,True
4848,0,2,FI,rbf,10.0,2.0,298.9308280625346,220,inner,False,True
4848,0,2,WM,linear,0.3,0.5,,220,inner,False,True
4848,0,2,FI,linear,0.3,0.5,,220,inner,False,True
4848,0,2,WM,linear,1.0,0.5,,220,inner,False,True
4848,0,2,FI,linear,1.0,0.5,,220,inner,False,True
4848,0,2,WM,linear,3.0,0.5,,220,inner,False,True
4848,0,2,FI,linear,3.0,0.5,,220,inner,False,True
4848,0,2,WM,linear,10.0,0.5,,220,inner,False,True
4848,0,2,FI,linear,10.0,0.5,,220,inner,False,True
4848,0,2,WM,linear,0.3,1.0,,220,inner,False,True
4848,0,2,FI,linear,0.3,1.0,,220,inner,False,True
4848,0,2,WM,linear,1.0,1.0,,220,inner,False,True
4848,0,2,FI,linear,1.0,1.0,,220,inner,False,True
4848,0,2,WM,linear,3.0,1.0,,220,inner,False,True
4848,0,2,FI,linear,3.0,1.0,,220,inner,False,True
4848,0,2,WM,linear,10.0,1.0,,220,inner,False,True
4848,0,2,FI,linear,10.0,1.0,,220,inner,False,True
4848,0,2,WM,linear,0.3,2.0,,220,inner,False,True
4848,0,2,FI,linear,0.3,2.0,,220,inner,False,True
4848,0,2,WM,linear,1.0,2.0,,220,inner,False,True
4848,0,2,FI,linear,1.0,2.0,,220,inner,False,True
4848,0,2,WM,linear,3.0,2.0,,220,inner,False,True
4848,0,2,FI,linear,3.0,2.0,,220,inner,False,True
4848,0,2,WM,linear,10.0,2.0,,220,inner,False,True
4848,0,2,FI,linear,10.0,2.0,,220,inner,False,True
4848,0,-1,WM,rbf,0.3,1.0,153.73037593037486,329,final,True,True
4848,0,-1,FI,rbf,0.3,1.0,153.73037593037486,329,final,True,True
4848,0,-1,WM,linear,0.3,2.0,,329,final,True,True
4848,0,-1,FI,linear,0.3,2.0,,329,final,True,True
4848,1,0,WM,rbf,0.3,0.5,74.75009437126818,219,inner,False,True
4848,1,0,FI,rbf,0.3,0.5,74.75009437126818,219,inner,False,True
4848,1,0,WM,rbf,1.0,0.5,74.75009437126818,219,inner,False,True
4848,1,0,FI,rbf,1.0,0.5,74.75009437126818,219,inner,False,True
4848,1,0,WM,rbf,3.0,0.5,74.75009437126818,219,inner,False,True
4848,1,0,FI,rbf,3.0,0.5,74.75009437126818,219,inner,False,True
4848,1,0,WM,rbf,10.0,0.5,74.75009437126818,219,inner,False,True
4848,1,0,FI,rbf,10.0,0.5,74.75009437126818,219,inner,False,True
4848,1,0,WM,rbf,0.3,1.0,149.50018874253635,219,inner,False,True
4848,1,0,FI,rbf,0.3,1.0,149.50018874253635,219,inner,False,True
4848,1,0,WM,rbf,1.0,1.0,149.50018874253635,219,inner,False,True
4848,1,0,FI,rbf,1.0,1.0,149.50018874253635,219,inner,False,True
4848,1,0,WM,rbf,3.0,1.0,149.50018874253635,219,inner,False,True
4848,1,0,FI,rbf,3.0,1.0,149.50018874253635,219,inner,False,True
4848,1,0,WM,rbf,10.0,1.0,149.50018874253635,219,inner,False,True
4848,1,0,FI,rbf,10.0,1.0,149.50018874253635,219,inner,False,True
4848,1,0,WM,rbf,0.3,2.0,299.0003774850727,219,inner,False,True
4848,1,0,FI,rbf,0.3,2.0,299.0003774850727,219,inner,False,True
4848,1,0,WM,rbf,1.0,2.0,299.0003774850727,219,inner,False,True
4848,1,0,FI,rbf,1.0,2.0,299.0003774850727,219,inner,False,True
4848,1,0,WM,rbf,3.0,2.0,299.0003774850727,219,inner,False,True
4848,1,0,FI,rbf,3.0,2.0,299.0003774850727,219,inner,False,True
4848,1,0,WM,rbf,10.0,2.0,299.0003774850727,219,inner,False,True
4848,1,0,FI,rbf,10.0,2.0,299.0003774850727,219,inner,False,True
4848,1,0,WM,linear,0.3,0.5,,219,inner,False,True
4848,1,0,FI,linear,0.3,0.5,,219,inner,False,True
4848,1,0,WM,linear,1.0,0.5,,219,inner,False,True
4848,1,0,FI,linear,1.0,0.5,,219,inner,False,True
4848,1,0,WM,linear,3.0,0.5,,219,inner,False,True
4848,1,0,FI,linear,3.0,0.5,,219,inner,False,True
4848,1,0,WM,linear,10.0,0.5,,219,inner,False,True
4848,1,0,FI,linear,10.0,0.5,,219,inner,False,True
4848,1,0,WM,linear,0.3,1.0,,219,inner,False,True
4848,1,0,FI,linear,0.3,1.0,,219,inner,False,True
4848,1,0,WM,linear,1.0,1.0,,219,inner,False,True
4848,1,0,FI,linear,1.0,1.0,,219,inner,False,True
4848,1,0,WM,linear,3.0,1.0,,219,inner,False,True
4848,1,0,FI,linear,3.0,1.0,,219,inner,False,True
4848,1,0,WM,linear,10.0,1.0,,219,inner,False,True
4848,1,0,FI,linear,10.0,1.0,,219,inner,False,True
4848,1,0,WM,linear,0.3,2.0,,219,inner,False,True
4848,1,0,FI,linear,0.3,2.0,,219,inner,False,True
4848,1,0,WM,linear,1.0,2.0,,219,inner,False,True
4848,1,0,FI,linear,1.0,2.0,,219,inner,False,True
4848,1,0,WM,linear,3.0,2.0,,219,inner,False,True
4848,1,0,FI,linear,3.0,2.0,,219,inner,False,True
4848,1,0,WM,linear,10.0,2.0,,219,inner,False,True
4848,1,0,FI,linear,10.0,2.0,,219,inner,False,True
4848,1,1,WM,rbf,0.3,0.5,74.7777253293146,219,inner,False,True
4848,1,1,FI,rbf,0.3,0.5,74.7777253293146,219,inner,False,True
4848,1,1,WM,rbf,1.0,0.5,74.7777253293146,219,inner,False,True
4848,1,1,FI,rbf,1.0,0.5,74.7777253293146,219,inner,False,True
4848,1,1,WM,rbf,3.0,0.5,74.7777253293146,219,inner,False,True
4848,1,1,FI,rbf,3.0,0.5,74.7777253293146,219,inner,False,True
4848,1,1,WM,rbf,10.0,0.5,74.7777253293146,219,inner,False,True
4848,1,1,FI,rbf,10.0,0.5,74.7777253293146,219,inner,False,True
4848,1,1,WM,rbf,0.3,1.0,149.5554506586292,219,inner,False,True
4848,1,1,FI,rbf,0.3,1.0,149.5554506586292,219,inner,False,True
4848,1,1,WM,rbf,1.0,1.0,149.5554506586292,219,inner,False,True
4848,1,1,FI,rbf,1.0,1.0,149.5554506586292,219,inner,False,True
4848,1,1,WM,rbf,3.0,1.0,149.5554506586292,219,inner,False,True
4848,1,1,FI,rbf,3.0,1.0,149.5554506586292,219,inner,False,True
4848,1,1,WM,rbf,10.0,1.0,149.5554506586292,219,inner,False,True
4848,1,1,FI,rbf,10.0,1.0,149.5554506586292,219,inner,False,True
4848,1,1,WM,rbf,0.3,2.0,299.1109013172584,219,inner,False,True
4848,1,1,FI,rbf,0.3,2.0,299.1109013172584,219,inner,False,True
4848,1,1,WM,rbf,1.0,2.0,299.1109013172584,219,inner,False,True
4848,1,1,FI,rbf,1.0,2.0,299.1109013172584,219,inner,False,True
4848,1,1,WM,rbf,3.0,2.0,299.1109013172584,219,inner,False,True
4848,1,1,FI,rbf,3.0,2.0,299.1109013172584,219,inner,False,True
4848,1,1,WM,rbf,10.0,2.0,299.1109013172584,219,inner,False,True
4848,1,1,FI,rbf,10.0,2.0,299.1109013172584,219,inner,False,True
4848,1,1,WM,linear,0.3,0.5,,219,inner,False,True
4848,1,1,FI,linear,0.3,0.5,,219,inner,False,True
4848,1,1,WM,linear,1.0,0.5,,219,inner,False,True
4848,1,1,FI,linear,1.0,0.5,,219,inner,False,True
4848,1,1,WM,linear,3.0,0.5,,219,inner,False,True
4848,1,1,FI,linear,3.0,0.5,,219,inner,False,True
4848,1,1,WM,linear,10.0,0.5,,219,inner,False,True
4848,1,1,FI,linear,10.0,0.5,,219,inner,False,True
4848,1,1,WM,linear,0.3,1.0,,219,inner,False,True
4848,1,1,FI,linear,0.3,1.0,,219,inner,False,True
4848,1,1,WM,linear,1.0,1.0,,219,inner,False,True
4848,1,1,FI,linear,1.0,1.0,,219,inner,False,True
4848,1,1,WM,linear,3.0,1.0,,219,inner,False,True
4848,1,1,FI,linear,3.0,1.0,,219,inner,False,True
4848,1,1,WM,linear,10.0,1.0,,219,inner,False,True
4848,1,1,FI,linear,10.0,1.0,,219,inner,False,True
4848,1,1,WM,linear,0.3,2.0,,219,inner,False,True
4848,1,1,FI,linear,0.3,2.0,,219,inner,False,True
4848,1,1,WM,linear,1.0,2.0,,219,inner,False,True
4848,1,1,FI,linear,1.0,2.0,,219,inner,False,True
4848,1,1,WM,linear,3.0,2.0,,219,inner,False,True
4848,1,1,FI,linear,3.0,2.0,,219,inner,False,True
4848,1,1,WM,linear,10.0,2.0,,219,inner,False,True
4848,1,1,FI,linear,10.0,2.0,,219,inner,False,True
4848,1,2,WM,rbf,0.3,0.5,76.04430843804758,220,inner,False,True
4848,1,2,FI,rbf,0.3,0.5,76.04430843804758,220,inner,False,True
4848,1,2,WM,rbf,1.0,0.5,76.04430843804758,220,inner,False,True
4848,1,2,FI,rbf,1.0,0.5,76.04430843804758,220,inner,False,True
4848,1,2,WM,rbf,3.0,0.5,76.04430843804758,220,inner,False,True
4848,1,2,FI,rbf,3.0,0.5,76.04430843804758,220,inner,False,True
4848,1,2,WM,rbf,10.0,0.5,76.04430843804758,220,inner,False,True
4848,1,2,FI,rbf,10.0,0.5,76.04430843804758,220,inner,False,True
4848,1,2,WM,rbf,0.3,1.0,152.08861687609516,220,inner,False,True
4848,1,2,FI,rbf,0.3,1.0,152.08861687609516,220,inner,False,True
4848,1,2,WM,rbf,1.0,1.0,152.08861687609516,220,inner,False,True
4848,1,2,FI,rbf,1.0,1.0,152.08861687609516,220,inner,False,True
4848,1,2,WM,rbf,3.0,1.0,152.08861687609516,220,inner,False,True
4848,1,2,FI,rbf,3.0,1.0,152.08861687609516,220,inner,False,True
4848,1,2,WM,rbf,10.0,1.0,152.08861687609516,220,inner,False,True
4848,1,2,FI,rbf,10.0,1.0,152.08861687609516,220,inner,False,True
4848,1,2,WM,rbf,0.3,2.0,304.1772337521903,220,inner,False,True
4848,1,2,FI,rbf,0.3,2.0,304.1772337521903,220,inner,False,True
4848,1,2,WM,rbf,1.0,2.0,304.1772337521903,220,inner,False,True
4848,1,2,FI,rbf,1.0,2.0,304.1772337521903,220,inner,False,True
4848,1,2,WM,rbf,3.0,2.0,304.1772337521903,220,inner,False,True
4848,1,2,FI,rbf,3.0,2.0,304.1772337521903,220,inner,False,True
4848,1,2,WM,rbf,10.0,2.0,304.1772337521903,220,inner,False,True
4848,1,2,FI,rbf,10.0,2.0,304.1772337521903,220,inner,False,True
4848,1,2,WM,linear,0.3,0.5,,220,inner,False,True
4848,1,2,FI,linear,0.3,0.5,,220,inner,False,True
4848,1,2,WM,linear,1.0,0.5,,220,inner,False,True
4848,1,2,FI,linear,1.0,0.5,,220,inner,False,True
4848,1,2,WM,linear,3.0,0.5,,220,inner,False,True
4848,1,2,FI,linear,3.0,0.5,,220,inner,False,True
4848,1,2,WM,linear,10.0,0.5,,220,inner,False,True
4848,1,2,FI,linear,10.0,0.5,,220,inner,False,True
4848,1,2,WM,linear,0.3,1.0,,220,inner,False,True
4848,1,2,FI,linear,0.3,1.0,,220,inner,False,True
4848,1,2,WM,linear,1.0,1.0,,220,inner,False,True
4848,1,2,FI,linear,1.0,1.0,,220,inner,False,True
4848,1,2,WM,linear,3.0,1.0,,220,inner,False,True
4848,1,2,FI,linear,3.0,1.0,,220,inner,False,True
4848,1,2,WM,linear,10.0,1.0,,220,inner,False,True
4848,1,2,FI,linear,10.0,1.0,,220,inner,False,True
4848,1,2,WM,linear,0.3,2.0,,220,inner,False,True
4848,1,2,FI,linear,0.3,2.0,,220,inner,False,True
4848,1,2,WM,linear,1.0,2.0,,220,inner,False,True
4848,1,2,FI,linear,1.0,2.0,,220,inner,False,True
4848,1,2,WM,linear,3.0,2.0,,220,inner,False,True
4848,1,2,FI,linear,3.0,2.0,,220,inner,False,True
4848,1,2,WM,linear,10.0,2.0,,220,inner,False,True
4848,1,2,FI,linear,10.0,2.0,,220,inner,False,True
4848,1,-1,WM,rbf,10.0,2.0,306.12500544105677,329,final,True,True
4848,1,-1,FI,rbf,10.0,2.0,306.12500544105677,329,final,True,True
4848,1,-1,WM,linear,10.0,2.0,,329,final,True,True
4848,1,-1,FI,linear,0.3,2.0,,329,final,True,True
4848,2,0,WM,rbf,0.3,0.5,74.87480401394035,220,inner,False,True
4848,2,0,FI,rbf,0.3,0.5,74.87480401394035,220,inner,False,True
4848,2,0,WM,rbf,1.0,0.5,74.87480401394035,220,inner,False,True
4848,2,0,FI,rbf,1.0,0.5,74.87480401394035,220,inner,False,True
4848,2,0,WM,rbf,3.0,0.5,74.87480401394035,220,inner,False,True
4848,2,0,FI,rbf,3.0,0.5,74.87480401394035,220,inner,False,True
4848,2,0,WM,rbf,10.0,0.5,74.87480401394035,220,inner,False,True
4848,2,0,FI,rbf,10.0,0.5,74.87480401394035,220,inner,False,True
4848,2,0,WM,rbf,0.3,1.0,149.7496080278807,220,inner,False,True
4848,2,0,FI,rbf,0.3,1.0,149.7496080278807,220,inner,False,True
4848,2,0,WM,rbf,1.0,1.0,149.7496080278807,220,inner,False,True
4848,2,0,FI,rbf,1.0,1.0,149.7496080278807,220,inner,False,True
4848,2,0,WM,rbf,3.0,1.0,149.7496080278807,220,inner,False,True
4848,2,0,FI,rbf,3.0,1.0,149.7496080278807,220,inner,False,True
4848,2,0,WM,rbf,10.0,1.0,149.7496080278807,220,inner,False,True
4848,2,0,FI,rbf,10.0,1.0,149.7496080278807,220,inner,False,True
4848,2,0,WM,rbf,0.3,2.0,299.4992160557614,220,inner,False,True
4848,2,0,FI,rbf,0.3,2.0,299.4992160557614,220,inner,False,True
4848,2,0,WM,rbf,1.0,2.0,299.4992160557614,220,inner,False,True
4848,2,0,FI,rbf,1.0,2.0,299.4992160557614,220,inner,False,True
4848,2,0,WM,rbf,3.0,2.0,299.4992160557614,220,inner,False,True
4848,2,0,FI,rbf,3.0,2.0,299.4992160557614,220,inner,False,True
4848,2,0,WM,rbf,10.0,2.0,299.4992160557614,220,inner,False,True
4848,2,0,FI,rbf,10.0,2.0,299.4992160557614,220,inner,False,True
4848,2,0,WM,linear,0.3,0.5,,220,inner,False,True
4848,2,0,FI,linear,0.3,0.5,,220,inner,False,True
4848,2,0,WM,linear,1.0,0.5,,220,inner,False,True
4848,2,0,FI,linear,1.0,0.5,,220,inner,False,True
4848,2,0,WM,linear,3.0,0.5,,220,inner,False,True
4848,2,0,FI,linear,3.0,0.5,,220,inner,False,True
4848,2,0,WM,linear,10.0,0.5,,220,inner,False,True
4848,2,0,FI,linear,10.0,0.5,,220,inner,False,True
4848,2,0,WM,linear,0.3,1.0,,220,inner,False,True
4848,2,0,FI,linear,0.3,1.0,,220,inner,False,True
4848,2,0,WM,linear,1.0,1.0,,220,inner,False,True
4848,2,0,FI,linear,1.0,1.0,,220,inner,False,True
4848,2,0,WM,linear,3.0,1.0,,220,inner,False,True
4848,2,0,FI,linear,3.0,1.0,,220,inner,False,True
4848,2,0,WM,linear,10.0,1.0,,220,inner,False,True
4848,2,0,FI,linear,10.0,1.0,,220,inner,False,True
4848,2,0,WM,linear,0.3,2.0,,220,inner,False,True
4848,2,0,FI,linear,0.3,2.0,,220,inner,False,True
4848,2,0,WM,linear,1.0,2.0,,220,inner,False,True
4848,2,0,FI,linear,1.0,2.0,,220,inner,False,True
4848,2,0,WM,linear,3.0,2.0,,220,inner,False,True
4848,2,0,FI,linear,3.0,2.0,,220,inner,False,True
4848,2,0,WM,linear,10.0,2.0,,220,inner,False,True
4848,2,0,FI,linear,10.0,2.0,,220,inner,False,True
4848,2,1,WM,rbf,0.3,0.5,75.81301818411075,220,inner,False,True
4848,2,1,FI,rbf,0.3,0.5,75.81301818411075,220,inner,False,True
4848,2,1,WM,rbf,1.0,0.5,75.81301818411075,220,inner,False,True
4848,2,1,FI,rbf,1.0,0.5,75.81301818411075,220,inner,False,True
4848,2,1,WM,rbf,3.0,0.5,75.81301818411075,220,inner,False,True
4848,2,1,FI,rbf,3.0,0.5,75.81301818411075,220,inner,False,True
4848,2,1,WM,rbf,10.0,0.5,75.81301818411075,220,inner,False,True
4848,2,1,FI,rbf,10.0,0.5,75.81301818411075,220,inner,False,True
4848,2,1,WM,rbf,0.3,1.0,151.6260363682215,220,inner,False,True
4848,2,1,FI,rbf,0.3,1.0,151.6260363682215,220,inner,False,True
4848,2,1,WM,rbf,1.0,1.0,151.6260363682215,220,inner,False,True
4848,2,1,FI,rbf,1.0,1.0,151.6260363682215,220,inner,False,True
4848,2,1,WM,rbf,3.0,1.0,151.6260363682215,220,inner,False,True
4848,2,1,FI,rbf,3.0,1.0,151.6260363682215,220,inner,False,True
4848,2,1,WM,rbf,10.0,1.0,151.6260363682215,220,inner,False,True
4848,2,1,FI,rbf,10.0,1.0,151.6260363682215,220,inner,False,True
4848,2,1,WM,rbf,0.3,2.0,303.252072736443,220,inner,False,True
4848,2,1,FI,rbf,0.3,2.0,303.252072736443,220,inner,False,True
4848,2,1,WM,rbf,1.0,2.0,303.252072736443,220,inner,False,True
4848,2,1,FI,rbf,1.0,2.0,303.252072736443,220,inner,False,True
4848,2,1,WM,rbf,3.0,2.0,303.252072736443,220,inner,False,True
4848,2,1,FI,rbf,3.0,2.0,303.252072736443,220,inner,False,True
4848,2,1,WM,rbf,10.0,2.0,303.252072736443,220,inner,False,True
4848,2,1,FI,rbf,10.0,2.0,303.252072736443,220,inner,False,True
4848,2,1,WM,linear,0.3,0.5,,220,inner,False,True
4848,2,1,FI,linear,0.3,0.5,,220,inner,False,True
4848,2,1,WM,linear,1.0,0.5,,220,inner,False,True
4848,2,1,FI,linear,1.0,0.5,,220,inner,False,True
4848,2,1,WM,linear,3.0,0.5,,220,inner,False,True
4848,2,1,FI,linear,3.0,0.5,,220,inner,False,True
4848,2,1,WM,linear,10.0,0.5,,220,inner,False,True
4848,2,1,FI,linear,10.0,0.5,,220,inner,False,True
4848,2,1,WM,linear,0.3,1.0,,220,inner,False,True
4848,2,1,FI,linear,0.3,1.0,,220,inner,False,True
4848,2,1,WM,linear,1.0,1.0,,220,inner,False,True
4848,2,1,FI,linear,1.0,1.0,,220,inner,False,True
4848,2,1,WM,linear,3.0,1.0,,220,inner,False,True
4848,2,1,FI,linear,3.0,1.0,,220,inner,False,True
4848,2,1,WM,linear,10.0,1.0,,220,inner,False,True
4848,2,1,FI,linear,10.0,1.0,,220,inner,False,True
4848,2,1,WM,linear,0.3,2.0,,220,inner,False,True
4848,2,1,FI,linear,0.3,2.0,,220,inner,False,True
4848,2,1,WM,linear,1.0,2.0,,220,inner,False,True
4848,2,1,FI,linear,1.0,2.0,,220,inner,False,True
4848,2,1,WM,linear,3.0,2.0,,220,inner,False,True
4848,2,1,FI,linear,3.0,2.0,,220,inner,False,True
4848,2,1,WM,linear,10.0,2.0,,220,inner,False,True
4848,2,1,FI,linear,10.0,2.0,,220,inner,False,True
4848,2,2,WM,rbf,0.3,0.5,74.95288532270509,220,inner,False,True
4848,2,2,FI,rbf,0.3,0.5,74.95288532270509,220,inner,False,True
4848,2,2,WM,rbf,1.0,0.5,74.95288532270509,220,inner,False,True
4848,2,2,FI,rbf,1.0,0.5,74.95288532270509,220,inner,False,True
4848,2,2,WM,rbf,3.0,0.5,74.95288532270509,220,inner,False,True
4848,2,2,FI,rbf,3.0,0.5,74.95288532270509,220,inner,False,True
4848,2,2,WM,rbf,10.0,0.5,74.95288532270509,220,inner,False,True
4848,2,2,FI,rbf,10.0,0.5,74.95288532270509,220,inner,False,True
4848,2,2,WM,rbf,0.3,1.0,149.90577064541017,220,inner,False,True
4848,2,2,FI,rbf,0.3,1.0,149.90577064541017,220,inner,False,True
4848,2,2,WM,rbf,1.0,1.0,149.90577064541017,220,inner,False,True
4848,2,2,FI,rbf,1.0,1.0,149.90577064541017,220,inner,False,True
4848,2,2,WM,rbf,3.0,1.0,149.90577064541017,220,inner,False,True
4848,2,2,FI,rbf,3.0,1.0,149.90577064541017,220,inner,False,True
4848,2,2,WM,rbf,10.0,1.0,149.90577064541017,220,inner,False,True
4848,2,2,FI,rbf,10.0,1.0,149.90577064541017,220,inner,False,True
4848,2,2,WM,rbf,0.3,2.0,299.81154129082034,220,inner,False,True
4848,2,2,FI,rbf,0.3,2.0,299.81154129082034,220,inner,False,True
4848,2,2,WM,rbf,1.0,2.0,299.81154129082034,220,inner,False,True
4848,2,2,FI,rbf,1.0,2.0,299.81154129082034,220,inner,False,True
4848,2,2,WM,rbf,3.0,2.0,299.81154129082034,220,inner,False,True
4848,2,2,FI,rbf,3.0,2.0,299.81154129082034,220,inner,False,True
4848,2,2,WM,rbf,10.0,2.0,299.81154129082034,220,inner,False,True
4848,2,2,FI,rbf,10.0,2.0,299.81154129082034,220,inner,False,True
4848,2,2,WM,linear,0.3,0.5,,220,inner,False,True
4848,2,2,FI,linear,0.3,0.5,,220,inner,False,True
4848,2,2,WM,linear,1.0,0.5,,220,inner,False,True
4848,2,2,FI,linear,1.0,0.5,,220,inner,False,True
4848,2,2,WM,linear,3.0,0.5,,220,inner,False,True
4848,2,2,FI,linear,3.0,0.5,,220,inner,False,True
4848,2,2,WM,linear,10.0,0.5,,220,inner,False,True
4848,2,2,FI,linear,10.0,0.5,,220,inner,False,True
4848,2,2,WM,linear,0.3,1.0,,220,inner,False,True
4848,2,2,FI,linear,0.3,1.0,,220,inner,False,True
4848,2,2,WM,linear,1.0,1.0,,220,inner,False,True
4848,2,2,FI,linear,1.0,1.0,,220,inner,False,True
4848,2,2,WM,linear,3.0,1.0,,220,inner,False,True
4848,2,2,FI,linear,3.0,1.0,,220,inner,False,True
4848,2,2,WM,linear,10.0,1.0,,220,inner,False,True
4848,2,2,FI,linear,10.0,1.0,,220,inner,False,True
4848,2,2,WM,linear,0.3,2.0,,220,inner,False,True
4848,2,2,FI,linear,0.3,2.0,,220,inner,False,True
4848,2,2,WM,linear,1.0,2.0,,220,inner,False,True
4848,2,2,FI,linear,1.0,2.0,,220,inner,False,True
4848,2,2,WM,linear,3.0,2.0,,220,inner,False,True
4848,2,2,FI,linear,3.0,2.0,,220,inner,False,True
4848,2,2,WM,linear,10.0,2.0,,220,inner,False,True
4848,2,2,FI,linear,10.0,2.0,,220,inner,False,True
4848,2,-1,WM,rbf,0.3,0.5,76.03001304511697,330,final,True,True
4848,2,-1,FI,rbf,0.3,1.0,152.06002609023395,330,final,True,True
4848,2,-1,WM,linear,10.0,2.0,,330,final,True,True
4848,2,-1,FI,linear,10.0,2.0,,330,final,True,True
4848,3,0,WM,rbf,0.3,0.5,74.70442850123922,220,inner,False,True
4848,3,0,FI,rbf,0.3,0.5,74.70442850123922,220,inner,False,True
4848,3,0,WM,rbf,1.0,0.5,74.70442850123922,220,inner,False,True
4848,3,0,FI,rbf,1.0,0.5,74.70442850123922,220,inner,False,True
4848,3,0,WM,rbf,3.0,0.5,74.70442850123922,220,inner,False,True
4848,3,0,FI,rbf,3.0,0.5,74.70442850123922,220,inner,False,True
4848,3,0,WM,rbf,10.0,0.5,74.70442850123922,220,inner,False,True
4848,3,0,FI,rbf,10.0,0.5,74.70442850123922,220,inner,False,True
4848,3,0,WM,rbf,0.3,1.0,149.40885700247844,220,inner,False,True
